Proj ID,Project_Name,Transacted_Price,Area,Sale_Date,D_TypeOfSale,D_PropertyType,D_Tenure,Postal_District,D_FloorLevel,Unit_Price
5,HYLL ON HOLLAND,"1,835,600",699.66,1 Aug 2022,1,2,2,10,2,"2,624"
5,HYLL ON HOLLAND,"1,866,600",699.66,1 Aug 2022,1,2,2,10,3,"2,668"
9,LEEDON GREEN,"1,906,000",710.42,1 Aug 2022,1,2,2,10,3,"2,683"
5,HYLL ON HOLLAND,"2,426,000",936.47,1 Aug 2022,1,2,2,10,3,"2,591"
5,HYLL ON HOLLAND,"1,828,600",699.66,1 Aug 2022,1,2,2,10,2,"2,614"
5,HYLL ON HOLLAND,"1,865,000",699.66,1 Aug 2022,1,2,2,10,3,"2,666"
2,D'LEEDON,"1,150,000",667.37,1 Aug 2022,3,2,1,10,3,"1,723"
9,LEEDON GREEN,"1,970,000",710.42,1 Aug 2022,1,2,2,10,2,"2,773"
9,LEEDON GREEN,"3,265,000","1,076.40",1 Aug 2022,1,2,2,10,2,"3,033"
12,ONE HOLLAND VILLAGE RESIDENCES,"2,675,889",947.23,1 Aug 2022,1,1,1,10,2,"2,825"
9,LEEDON GREEN,"1,933,000",699.66,1 Aug 2022,1,2,2,10,3,"2,763"
3,FOURTH AVENUE RESIDENCES,"1,247,000",484.38,1 Aug 2022,1,1,1,10,3,"2,574"
3,FOURTH AVENUE RESIDENCES,"1,330,000",495.14,1 Aug 2022,1,1,1,10,3,"2,686"
2,D'LEEDON,"2,256,666","1,216.33",1 Aug 2022,3,2,1,10,7,"1,855"
5,HYLL ON HOLLAND,"1,814,600",699.66,1 Aug 2022,1,2,2,10,2,"2,594"
5,HYLL ON HOLLAND,"1,852,600",699.66,1 Aug 2022,1,2,2,10,2,"2,648"
5,HYLL ON HOLLAND,"1,856,600",699.66,1 Aug 2022,1,2,2,10,2,"2,654"
17,THE HYDE,"4,790,000","1,571.54",1 Aug 2022,1,2,2,10,2,"3,048"
17,THE HYDE,"1,516,000",548.96,1 Aug 2022,1,2,2,10,3,"2,762"
9,LEEDON GREEN,"1,998,000",710.42,1 Aug 2022,1,2,2,10,3,"2,812"
9,LEEDON GREEN,"1,516,500",581.26,1 Aug 2022,1,2,2,10,3,"2,609"
9,LEEDON GREEN,"1,367,000",473.62,1 Aug 2022,1,2,2,10,3,"2,886"
2,D'LEEDON,"1,195,000",635.08,1 Aug 2022,3,2,1,10,7,"1,882"
17,THE HYDE,"2,468,000",818.06,1 Aug 2022,1,2,2,10,3,"3,017"
2,D'LEEDON,"1,720,000","1,076.40",1 Aug 2022,3,2,1,10,6,"1,598"
5,HYLL ON HOLLAND,"2,545,500",936.47,1 Aug 2022,1,2,2,10,3,"2,718"
12,ONE HOLLAND VILLAGE RESIDENCES,"2,094,500",796.54,1 Aug 2022,1,1,1,10,4,"2,630"
3,FOURTH AVENUE RESIDENCES,"1,316,940",505.91,1 Aug 2022,1,1,1,10,3,"2,603"
14,ROYALGREEN,"1,909,000",667.37,1 Aug 2022,1,2,2,10,2,"2,860"
3,FOURTH AVENUE RESIDENCES,"2,896,000","1,108.69",1 Aug 2022,1,1,1,10,3,"2,612"
5,HYLL ON HOLLAND,"2,766,900","1,054.87",1 Aug 2022,1,2,2,10,2,"2,623"
5,HYLL ON HOLLAND,"1,879,100",710.42,1 Aug 2022,1,2,2,10,3,"2,645"
12,ONE HOLLAND VILLAGE RESIDENCES,"2,080,300",796.54,1 Aug 2022,1,1,1,10,4,"2,612"
9,LEEDON GREEN,"1,340,000",473.62,1 Aug 2022,1,2,2,10,3,"2,829"
9,LEEDON GREEN,"1,743,000",667.37,1 Aug 2022,1,2,2,10,4,"2,612"
5,HYLL ON HOLLAND,"1,657,600",602.78,1 Aug 2022,1,2,2,10,3,"2,750"
5,HYLL ON HOLLAND,"1,677,600",602.78,1 Aug 2022,1,2,2,10,3,"2,783"
5,HYLL ON HOLLAND,"1,871,100",699.66,1 Aug 2022,1,2,2,10,3,"2,674"
5,HYLL ON HOLLAND,"1,824,600",699.66,1 Aug 2022,1,2,2,10,2,"2,608"
11,NOUVEL 18,"4,632,000","1,539.25",1 Aug 2022,3,2,2,10,3,"3,009"
9,LEEDON GREEN,"1,927,000",710.42,1 Jul 2022,1,2,2,10,2,"2,712"
9,LEEDON GREEN,"2,018,000",699.66,1 Jul 2022,1,2,2,10,3,"2,884"
9,LEEDON GREEN,"1,913,000",699.66,1 Jul 2022,1,2,2,10,3,"2,734"
9,LEEDON GREEN,"2,011,000",710.42,1 Jul 2022,1,2,2,10,2,"2,831"
5,HYLL ON HOLLAND,"1,849,600",699.66,1 Jul 2022,1,2,2,10,2,"2,644"
14,ROYALGREEN,"2,323,000",818.06,1 Jul 2022,1,2,2,10,2,"2,840"
9,LEEDON GREEN,"1,930,000",710.42,1 Jul 2022,1,2,2,10,2,"2,717"
9,LEEDON GREEN,"1,556,000",538.2,1 Jul 2022,1,2,2,10,2,"2,891"
14,ROYALGREEN,"2,060,000",721.19,1 Jul 2022,1,2,2,10,2,"2,856"
5,HYLL ON HOLLAND,"2,876,900","1,054.87",1 Jul 2022,1,2,2,10,3,"2,727"
3,FOURTH AVENUE RESIDENCES,"2,695,000","1,119.46",1 Jul 2022,1,1,1,10,2,"2,407"
9,LEEDON GREEN,"1,360,000",473.62,1 Jul 2022,1,2,2,10,3,"2,872"
5,HYLL ON HOLLAND,"1,764,000",656.6,1 Jul 2022,1,2,2,10,3,"2,687"
2,D'LEEDON,"3,050,000","1,722.24",1 Jul 2022,3,2,1,10,5,"1,771"
17,THE HYDE,"2,344,000",818.06,1 Jul 2022,1,2,2,10,2,"2,865"
17,THE HYDE,"3,950,000","1,248.62",1 Jul 2022,1,2,2,10,2,"3,163"
2,D'LEEDON,"3,150,000","1,603.84",1 Jul 2022,3,2,1,10,7,"1,964"
5,HYLL ON HOLLAND,"2,856,900","1,054.87",1 Jul 2022,1,2,2,10,3,"2,708"
5,HYLL ON HOLLAND,"2,776,900","1,054.87",1 Jul 2022,1,2,2,10,2,"2,632"
17,THE HYDE,"1,905,000",678.13,1 Jul 2022,1,2,2,10,3,"2,809"
9,LEEDON GREEN,"1,948,000",710.42,1 Jul 2022,1,2,2,10,2,"2,742"
5,HYLL ON HOLLAND,"1,812,000",656.6,1 Jul 2022,1,2,2,10,3,"2,760"
9,LEEDON GREEN,"1,962,000",699.66,1 Jul 2022,1,2,2,10,2,"2,804"
9,LEEDON GREEN,"1,887,000",699.66,1 Jul 2022,1,2,2,10,3,"2,697"
17,THE HYDE,"1,897,000",678.13,1 Jul 2022,1,2,2,10,2,"2,797"
5,HYLL ON HOLLAND,"2,836,900","1,054.87",1 Jul 2022,1,2,2,10,2,"2,689"
9,LEEDON GREEN,"1,879,000",699.66,1 Jul 2022,1,2,2,10,2,"2,686"
9,LEEDON GREEN,"1,957,000",710.42,1 Jul 2022,1,2,2,10,2,"2,755"
5,HYLL ON HOLLAND,"1,866,600",699.66,1 Jul 2022,1,2,2,10,2,"2,668"
2,D'LEEDON,"4,600,000","2,238.91",1 Jul 2022,3,2,1,10,8,"2,055"
2,D'LEEDON,"1,870,000","1,011.82",1 Jul 2022,3,2,1,10,5,"1,848"
17,THE HYDE,"5,017,000","1,571.54",1 Jul 2022,1,2,2,10,4,"3,192"
11,NOUVEL 18,"4,752,000","1,539.25",1 Jul 2022,3,2,2,10,4,"3,087"
11,NOUVEL 18,"7,976,000","2,475.72",1 Jul 2022,3,2,2,10,3,"3,222"
5,HYLL ON HOLLAND,"2,422,827",936.47,1 Jul 2022,1,2,2,10,2,"2,587"
14,ROYALGREEN,"2,379,800",828.83,1 Jul 2022,1,2,2,10,2,"2,871"
12,ONE HOLLAND VILLAGE RESIDENCES,"6,712,840","2,088.22",1 Jul 2022,1,1,1,10,6,"3,215"
5,HYLL ON HOLLAND,"2,292,200",936.47,1 Jul 2022,1,2,2,10,3,"2,448"
5,HYLL ON HOLLAND,"2,309,200",936.47,1 Jul 2022,1,2,2,10,3,"2,466"
5,HYLL ON HOLLAND,"1,838,600",699.66,1 Jul 2022,1,2,2,10,2,"2,628"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,438,292",484.38,1 Jul 2022,1,1,1,10,7,"2,969"
17,THE HYDE,"2,862,090",979.52,1 Jul 2022,1,2,2,10,4,"2,922"
3,FOURTH AVENUE RESIDENCES,"1,300,000",505.91,1 Jul 2022,1,1,1,10,3,"2,570"
17,THE HYDE,"1,533,000",548.96,1 Jul 2022,1,2,2,10,3,"2,793"
14,ROYALGREEN,"2,796,000",990.29,1 Jul 2022,1,2,2,10,2,"2,823"
5,HYLL ON HOLLAND,"1,838,600",699.66,1 Jul 2022,1,2,2,10,2,"2,628"
17,THE HYDE,"1,427,000",495.14,1 Jul 2022,1,2,2,10,3,"2,882"
17,THE HYDE,"1,638,000",548.96,1 Jul 2022,1,2,2,10,4,"2,984"
3,FOURTH AVENUE RESIDENCES,"2,700,000","1,119.46",1 Jul 2022,1,1,1,10,2,"2,412"
5,HYLL ON HOLLAND,"1,690,000",656.6,1 Jul 2022,1,2,2,10,2,"2,574"
5,HYLL ON HOLLAND,"2,660,800","1,054.87",1 Jul 2022,1,2,2,10,2,"2,522"
11,NOUVEL 18,"7,792,000","2,475.72",1 Jul 2022,3,2,2,10,3,"3,147"
2,D'LEEDON,"1,970,000","1,076.40",1 Jul 2022,3,2,1,10,6,"1,830"
17,THE HYDE,"2,600,000",818.06,1 Jul 2022,1,2,2,10,3,"3,178"
9,LEEDON GREEN,"2,860,000","1,044.11",1 Jul 2022,1,2,2,10,3,"2,739"
12,ONE HOLLAND VILLAGE RESIDENCES,"4,059,579","1,237.86",1 Jul 2022,1,1,1,10,6,"3,280"
3,FOURTH AVENUE RESIDENCES,"2,612,000","1,108.69",1 Jul 2022,1,1,1,10,2,"2,356"
2,D'LEEDON,"1,650,000","1,076.40",1 Jul 2022,3,2,1,10,4,"1,533"
2,D'LEEDON,"2,600,000","1,506.96",1 Jul 2022,3,2,1,10,2,"1,725"
5,HYLL ON HOLLAND,"1,870,000",699.66,1 Jul 2022,1,2,2,10,3,"2,673"
17,THE HYDE,"3,200,000",947.23,1 Jul 2022,1,2,2,10,3,"3,378"
5,HYLL ON HOLLAND,"2,481,300",936.47,1 Jul 2022,1,2,2,10,2,"2,650"
5,HYLL ON HOLLAND,"2,515,300",936.47,1 Jul 2022,1,2,2,10,3,"2,686"
5,HYLL ON HOLLAND,"1,917,234",699.66,1 Jul 2022,1,2,2,10,3,"2,740"
17,THE HYDE,"1,930,000",678.13,1 Jul 2022,1,2,2,10,3,"2,846"
5,HYLL ON HOLLAND,"1,824,600",699.66,1 Jul 2022,1,2,2,10,2,"2,608"
17,THE HYDE,"2,888,000",947.23,1 Jul 2022,1,2,2,10,2,"3,049"
2,D'LEEDON,"1,192,000",635.08,1 Jul 2022,3,2,1,10,6,"1,877"
12,ONE HOLLAND VILLAGE RESIDENCES,"2,580,000",947.23,1 Jul 2022,1,1,1,10,2,"2,724"
9,LEEDON GREEN,"1,513,000",581.26,1 Jul 2022,1,2,2,10,3,"2,603"
5,HYLL ON HOLLAND,"1,807,600",699.66,1 Jul 2022,1,2,2,10,2,"2,584"
11,NOUVEL 18,"4,814,560","1,539.25",1 Jul 2022,3,2,2,10,3,"3,128"
2,D'LEEDON,"7,450,000","4,650.05",1 Jul 2022,3,2,1,10,8,"1,602"
5,HYLL ON HOLLAND,"1,810,600",699.66,1 Jul 2022,1,2,2,10,2,"2,588"
17,THE HYDE,"1,590,000",548.96,1 Jul 2022,1,2,2,10,3,"2,896"
3,FOURTH AVENUE RESIDENCES,"1,833,000",688.9,1 Jul 2022,1,1,1,10,3,"2,661"
3,FOURTH AVENUE RESIDENCES,"1,307,000",505.91,1 Jul 2022,1,1,1,10,3,"2,583"
14,ROYALGREEN,"2,346,500",818.06,1 Jul 2022,1,2,2,10,2,"2,868"
9,LEEDON GREEN,"2,876,000",958,1 Jul 2022,1,2,2,10,2,"3,002"
5,HYLL ON HOLLAND,"1,840,000",699.66,1 Jul 2022,1,2,2,10,2,"2,630"
2,D'LEEDON,"1,700,000","1,076.40",1 Jun 2022,3,2,1,10,4,"1,579"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,496,510",484.38,1 Jun 2022,1,1,1,10,7,"3,090"
3,FOURTH AVENUE RESIDENCES,"1,346,000",505.91,1 Jun 2022,1,1,1,10,3,"2,661"
9,LEEDON GREEN,"1,715,000",667.37,1 Jun 2022,1,2,2,10,4,"2,570"
11,NOUVEL 18,"5,040,000","1,582.31",1 Jun 2022,3,2,2,10,3,"3,185"
9,LEEDON GREEN,"2,156,000",699.66,1 Jun 2022,1,2,2,10,3,"3,081"
5,HYLL ON HOLLAND,"1,620,900",570.49,1 Jun 2022,1,2,2,10,4,"2,841"
2,D'LEEDON,"2,020,000","1,130.22",1 Jun 2022,3,2,1,10,6,"1,787"
3,FOURTH AVENUE RESIDENCES,"1,330,000",516.67,1 Jun 2022,1,1,1,10,3,"2,574"
2,D'LEEDON,"2,600,000","1,420.85",1 Jun 2022,3,2,1,10,7,"1,830"
9,LEEDON GREEN,"1,867,000",710.42,1 Jun 2022,1,2,2,10,3,"2,628"
2,D'LEEDON,"1,190,000",635.08,1 Jun 2022,3,2,1,10,8,"1,874"
17,THE HYDE,"2,406,000",818.06,1 Jun 2022,1,2,2,10,2,"2,941"
2,D'LEEDON,"2,120,000","1,184.04",1 Jun 2022,3,2,1,10,7,"1,790"
9,LEEDON GREEN,"1,865,000",613.55,1 Jun 2022,1,2,2,10,2,"3,040"
9,LEEDON GREEN,"2,000,000",710.42,1 Jun 2022,1,2,2,10,3,"2,815"
9,LEEDON GREEN,"2,862,000",958,1 Jun 2022,1,2,2,10,4,"2,987"
9,LEEDON GREEN,"2,652,000",958,1 Jun 2022,1,2,2,10,4,"2,768"
12,ONE HOLLAND VILLAGE RESIDENCES,"2,677,788",947.23,1 Jun 2022,1,1,1,10,2,"2,827"
9,LEEDON GREEN,"3,066,000","1,044.11",1 Jun 2022,1,2,2,10,3,"2,936"
9,LEEDON GREEN,"1,873,000",710.42,1 Jun 2022,1,2,2,10,3,"2,636"
11,NOUVEL 18,"4,488,000","1,539.25",1 Jun 2022,3,2,2,10,2,"2,916"
2,D'LEEDON,"3,950,000","2,023.63",1 Jun 2022,3,2,1,10,5,"1,952"
17,THE HYDE,"2,593,000",818.06,1 Jun 2022,1,2,2,10,3,"3,170"
9,LEEDON GREEN,"2,090,000",699.66,1 Jun 2022,1,2,2,10,2,"2,987"
3,FOURTH AVENUE RESIDENCES,"2,607,560","1,076.40",1 Jun 2022,1,1,1,10,2,"2,422"
5,HYLL ON HOLLAND,"2,796,900","1,054.87",1 Jun 2022,1,2,2,10,2,"2,651"
5,HYLL ON HOLLAND,"2,976,900","1,054.87",1 Jun 2022,1,2,2,10,3,"2,822"
5,HYLL ON HOLLAND,"3,065,931","1,054.87",1 Jun 2022,1,2,2,10,4,"2,906"
5,HYLL ON HOLLAND,"1,900,000",721.19,1 Jun 2022,1,2,2,10,3,"2,635"
12,ONE HOLLAND VILLAGE RESIDENCES,"2,768,113","1,097.93",1 Jun 2022,1,1,1,10,4,"2,521"
5,HYLL ON HOLLAND,"1,898,500",710.42,1 Jun 2022,1,2,2,10,3,"2,672"
2,D'LEEDON,"1,830,900","1,076.40",1 Jun 2022,3,2,1,10,5,"1,701"
9,LEEDON GREEN,"1,955,000",699.66,1 Jun 2022,1,2,2,10,3,"2,794"
5,HYLL ON HOLLAND,"1,812,000",699.66,1 Jun 2022,1,2,2,10,2,"2,590"
5,HYLL ON HOLLAND,"1,855,800",699.66,1 Jun 2022,1,2,2,10,3,"2,652"
14,ROYALGREEN,"1,927,000",667.37,1 Jun 2022,1,2,2,10,2,"2,887"
14,ROYALGREEN,"2,334,450",828.83,1 Jun 2022,1,2,2,10,2,"2,817"
14,ROYALGREEN,"1,895,000",667.37,1 Jun 2022,1,2,2,10,2,"2,840"
2,D'LEEDON,"1,190,000",635.08,1 Jun 2022,3,2,1,10,6,"1,874"
14,ROYALGREEN,"2,226,200",818.06,1 Jun 2022,1,2,2,10,2,"2,721"
12,ONE HOLLAND VILLAGE RESIDENCES,"2,562,190","1,097.93",1 Jun 2022,1,1,1,10,2,"2,334"
12,ONE HOLLAND VILLAGE RESIDENCES,"2,646,270","1,097.93",1 Jun 2022,1,1,1,10,3,"2,410"
1,BOULEVARD 88,"4,955,500","1,313.21",1 Jun 2022,1,1,2,10,4,"3,774"
12,ONE HOLLAND VILLAGE RESIDENCES,"3,192,500","1,087.16",1 Jun 2022,1,1,1,10,2,"2,937"
12,ONE HOLLAND VILLAGE RESIDENCES,"3,213,700","1,087.16",1 Jun 2022,1,1,1,10,2,"2,956"
12,ONE HOLLAND VILLAGE RESIDENCES,"4,063,800","1,237.86",1 Jun 2022,1,1,1,10,7,"3,283"
3,FOURTH AVENUE RESIDENCES,"1,350,000",516.67,1 Jun 2022,1,1,1,10,3,"2,613"
5,HYLL ON HOLLAND,"1,618,300",613.55,1 Jun 2022,1,2,2,10,3,"2,638"
5,HYLL ON HOLLAND,"1,823,382",699.66,1 Jun 2022,1,2,2,10,3,"2,606"
3,FOURTH AVENUE RESIDENCES,"2,833,160","1,119.46",1 Jun 2022,1,1,1,10,3,"2,531"
9,LEEDON GREEN,"1,881,000",710.42,1 Jun 2022,1,2,2,10,3,"2,648"
3,FOURTH AVENUE RESIDENCES,"1,239,000",516.67,1 Jun 2022,1,1,1,10,2,"2,398"
12,ONE HOLLAND VILLAGE RESIDENCES,"2,607,228","1,097.93",1 Jun 2022,1,1,1,10,2,"2,375"
9,LEEDON GREEN,"1,761,000",613.55,1 Jun 2022,1,2,2,10,3,"2,870"
5,HYLL ON HOLLAND,"1,851,600",699.66,1 Jun 2022,1,2,2,10,3,"2,646"
12,ONE HOLLAND VILLAGE RESIDENCES,"2,192,532",828.83,1 Jun 2022,1,1,1,10,5,"2,645"
9,LEEDON GREEN,"4,425,000","1,496.20",1 Jun 2022,1,2,2,10,2,"2,958"
9,LEEDON GREEN,"1,898,000",710.42,1 Jun 2022,1,2,2,10,3,"2,672"
5,HYLL ON HOLLAND,"1,917,600",699.66,1 Jun 2022,1,2,2,10,3,"2,741"
2,D'LEEDON,"1,915,000","1,184.04",1 Jun 2022,3,2,1,10,4,"1,617"
14,ROYALGREEN,"2,094,000",721.19,1 Jun 2022,1,2,2,10,2,"2,904"
12,ONE HOLLAND VILLAGE RESIDENCES,"2,788,090",947.23,1 Jun 2022,1,1,1,10,2,"2,943"
9,LEEDON GREEN,"2,755,000",958,1 Jun 2022,1,2,2,10,3,"2,876"
12,ONE HOLLAND VILLAGE RESIDENCES,"2,646,270","1,097.93",1 Jun 2022,1,1,1,10,2,"2,410"
2,D'LEEDON,"1,150,000",624.31,1 Jun 2022,3,2,1,10,3,"1,842"
3,FOURTH AVENUE RESIDENCES,"2,617,900","1,119.46",1 Jun 2022,1,1,1,10,2,"2,339"
3,FOURTH AVENUE RESIDENCES,"1,293,000",505.91,1 Jun 2022,1,1,1,10,3,"2,556"
2,D'LEEDON,"2,200,000","1,216.33",1 Jun 2022,3,2,1,10,6,"1,809"
9,LEEDON GREEN,"2,851,000",958,1 Jun 2022,1,2,2,10,4,"2,976"
3,FOURTH AVENUE RESIDENCES,"1,312,000",505.91,1 Jun 2022,1,1,1,10,3,"2,593"
5,HYLL ON HOLLAND,"2,914,600","1,054.87",1 Jun 2022,1,2,2,10,4,"2,763"
5,HYLL ON HOLLAND,"1,865,600",699.66,1 Jun 2022,1,2,2,10,3,"2,666"
9,LEEDON GREEN,"1,347,000",473.62,1 May 2022,1,2,2,10,3,"2,844"
12,ONE HOLLAND VILLAGE RESIDENCES,"11,402,300","3,455.24",1 May 2022,1,1,1,10,7,"3,300"
5,HYLL ON HOLLAND,"1,638,400",613.55,1 May 2022,1,2,2,10,3,"2,670"
5,HYLL ON HOLLAND,"1,629,900",570.49,1 May 2022,1,2,2,10,3,"2,857"
2,D'LEEDON,"2,500,000","1,356.26",1 May 2022,3,2,1,10,7,"1,843"
3,FOURTH AVENUE RESIDENCES,"2,283,000",947.23,1 May 2022,1,1,1,10,2,"2,410"
9,LEEDON GREEN,"4,038,000","1,356.26",1 May 2022,1,2,2,10,2,"2,977"
3,FOURTH AVENUE RESIDENCES,"1,236,000",505.91,1 May 2022,1,1,1,10,2,"2,443"
5,HYLL ON HOLLAND,"1,816,500",699.66,1 May 2022,1,2,2,10,3,"2,596"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,428,718",484.38,1 May 2022,1,1,1,10,7,"2,950"
17,THE HYDE,"2,360,000",818.06,1 May 2022,1,2,2,10,2,"2,885"
9,LEEDON GREEN,"2,362,000",925.7,1 May 2022,1,2,2,10,4,"2,552"
9,LEEDON GREEN,"1,687,000",667.37,1 May 2022,1,2,2,10,3,"2,528"
5,HYLL ON HOLLAND,"1,570,437",570.49,1 May 2022,1,2,2,10,3,"2,753"
5,HYLL ON HOLLAND,"1,870,704",699.66,1 May 2022,1,2,2,10,3,"2,674"
3,FOURTH AVENUE RESIDENCES,"2,816,000","1,108.69",1 May 2022,1,1,1,10,2,"2,540"
5,HYLL ON HOLLAND,"1,809,600",699.66,1 May 2022,1,2,2,10,2,"2,586"
5,HYLL ON HOLLAND,"1,809,000",699.66,1 May 2022,1,2,2,10,2,"2,586"
14,ROYALGREEN,"2,781,000",990.29,1 May 2022,1,2,2,10,2,"2,808"
12,ONE HOLLAND VILLAGE RESIDENCES,"2,783,853","1,097.93",1 May 2022,1,1,1,10,3,"2,536"
14,ROYALGREEN,"2,058,000",721.19,1 May 2022,1,2,2,10,2,"2,854"
9,LEEDON GREEN,"1,412,000",473.62,1 May 2022,1,2,2,10,3,"2,981"
9,LEEDON GREEN,"4,007,000","1,356.26",1 May 2022,1,2,2,10,2,"2,954"
9,LEEDON GREEN,"1,291,000",473.62,1 May 2022,1,2,2,10,2,"2,726"
5,HYLL ON HOLLAND,"1,609,900",570.49,1 May 2022,1,2,2,10,3,"2,822"
5,HYLL ON HOLLAND,"1,726,000",656.6,1 May 2022,1,2,2,10,3,"2,629"
5,HYLL ON HOLLAND,"1,589,900",570.49,1 May 2022,1,2,2,10,3,"2,787"
5,HYLL ON HOLLAND,"2,851,497","1,054.87",1 May 2022,1,2,2,10,3,"2,703"
12,ONE HOLLAND VILLAGE RESIDENCES,"2,156,512",828.83,1 May 2022,1,1,1,10,4,"2,602"
14,ROYALGREEN,"2,253,300",818.06,1 May 2022,1,2,2,10,2,"2,754"
5,HYLL ON HOLLAND,"1,578,400",613.55,1 May 2022,1,2,2,10,3,"2,573"
3,FOURTH AVENUE RESIDENCES,"1,263,000",484.38,1 May 2022,1,1,1,10,3,"2,607"
5,HYLL ON HOLLAND,"1,496,300",570.49,1 May 2022,1,2,2,10,3,"2,623"
12,ONE HOLLAND VILLAGE RESIDENCES,"3,054,065","1,097.93",1 May 2022,1,1,1,10,6,"2,782"
9,LEEDON GREEN,"3,055,000","1,044.11",1 May 2022,1,2,2,10,3,"2,926"
17,THE HYDE,"2,323,150",775.01,1 May 2022,1,2,2,10,3,"2,998"
3,FOURTH AVENUE RESIDENCES,"1,936,000",721.19,1 May 2022,1,1,1,10,3,"2,684"
11,NOUVEL 18,"8,376,000","2,475.72",1 May 2022,3,2,2,10,5,"3,383"
9,LEEDON GREEN,"1,312,000",473.62,1 May 2022,1,2,2,10,2,"2,770"
3,FOURTH AVENUE RESIDENCES,"1,852,000",710.42,1 May 2022,1,1,1,10,3,"2,607"
2,D'LEEDON,"2,120,000","1,216.33",1 May 2022,3,2,1,10,7,"1,743"
2,D'LEEDON,"1,490,000",785.77,1 May 2022,3,2,1,10,8,"1,896"
9,LEEDON GREEN,"1,980,000",710.42,1 May 2022,1,2,2,10,3,"2,787"
5,HYLL ON HOLLAND,"1,552,300",602.78,1 May 2022,1,2,2,10,2,"2,575"
5,HYLL ON HOLLAND,"2,347,800",936.47,1 May 2022,1,2,2,10,2,"2,507"
11,NOUVEL 18,"4,645,280","1,539.25",1 May 2022,3,2,2,10,2,"3,018"
3,FOURTH AVENUE RESIDENCES,"2,548,340",968.76,1 May 2022,1,1,1,10,3,"2,631"
14,ROYALGREEN,"1,880,000",667.37,1 May 2022,1,2,2,10,2,"2,817"
9,LEEDON GREEN,"4,437,000","1,496.20",1 May 2022,1,2,2,10,3,"2,966"
5,HYLL ON HOLLAND,"1,728,441",656.6,1 May 2022,1,2,2,10,3,"2,632"
5,HYLL ON HOLLAND,"2,524,000",936.47,1 May 2022,1,2,2,10,3,"2,695"
9,LEEDON GREEN,"1,687,000",667.37,1 May 2022,1,2,2,10,3,"2,528"
9,LEEDON GREEN,"1,643,000",667.37,1 May 2022,1,2,2,10,3,"2,462"
9,LEEDON GREEN,"3,939,000","1,356.26",1 May 2022,1,2,2,10,3,"2,904"
9,LEEDON GREEN,"4,006,000","1,496.20",1 May 2022,1,2,2,10,2,"2,677"
9,LEEDON GREEN,"1,320,000",473.62,1 May 2022,1,2,2,10,3,"2,787"
14,ROYALGREEN,"2,793,000",979.52,1 May 2022,1,2,2,10,2,"2,851"
2,D'LEEDON,"2,960,000","1,711.48",1 May 2022,3,2,1,10,4,"1,730"
3,FOURTH AVENUE RESIDENCES,"2,792,740","1,119.46",1 May 2022,1,1,1,10,3,"2,495"
3,FOURTH AVENUE RESIDENCES,"1,236,000",484.38,1 May 2022,1,1,1,10,3,"2,552"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,396,900",484.38,1 May 2022,1,1,1,10,7,"2,884"
9,LEEDON GREEN,"1,772,000",699.66,1 May 2022,1,2,2,10,2,"2,533"
5,HYLL ON HOLLAND,"1,577,100",602.78,1 May 2022,1,2,2,10,3,"2,616"
2,D'LEEDON,"3,730,000","2,077.45",1 May 2022,3,2,1,10,6,"1,795"
3,FOURTH AVENUE RESIDENCES,"3,734,663","1,485.43",1 May 2022,1,1,1,10,2,"2,514"
2,D'LEEDON,"2,880,000","1,593.07",1 May 2022,3,2,1,10,6,"1,808"
12,ONE HOLLAND VILLAGE RESIDENCES,"1,959,188",796.54,1 May 2022,1,1,1,10,2,"2,460"
2,D'LEEDON,"4,360,000","2,454.19",1 May 2022,3,2,1,10,3,"1,777"
9,LEEDON GREEN,"1,848,000",710.42,1 May 2022,1,2,2,10,2,"2,601"
1,BOULEVARD 88,"13,378,000","2,766.35",1 May 2022,2,1,2,10,7,"4,836"
11,NOUVEL 18,"4,656,000","1,539.25",1 May 2022,3,2,2,10,3,"3,025"
12,ONE HOLLAND VILLAGE RESIDENCES,"2,141,770",828.83,1 Apr 2022,1,1,1,10,4,"2,584"
17,THE HYDE,"2,387,000",775.01,1 Apr 2022,1,2,2,10,3,"3,080"
2,D'LEEDON,"1,128,000",613.55,1 Apr 2022,3,2,1,10,2,"1,838"
2,D'LEEDON,"2,098,000","1,216.33",1 Apr 2022,3,2,1,10,7,"1,725"
2,D'LEEDON,"1,150,000",667.37,1 Apr 2022,3,2,1,10,3,"1,723"
18,LES MAISONS NASSIM,"36,977,280","6,770.56",1 Apr 2022,1,2,2,10,2,"5,461"
9,LEEDON GREEN,"1,759,000",613.55,1 Apr 2022,1,2,2,10,4,"2,867"
14,ROYALGREEN,"2,028,000",721.19,1 Apr 2022,1,2,2,10,2,"2,812"
14,ROYALGREEN,"2,071,000",721.19,1 Apr 2022,1,2,2,10,2,"2,872"
14,ROYALGREEN,"2,098,000",721.19,1 Apr 2022,1,2,2,10,2,"2,909"
3,FOURTH AVENUE RESIDENCES,"2,745,000","1,076.40",1 Apr 2022,1,1,1,10,3,"2,550"
2,D'LEEDON,"5,600,000","6,533.75",1 Apr 2022,3,2,1,10,2,857
